User_ID,Age,Gender,Occupation,Relationship_Status,Primary_Platform,Daily_Usage_Hours,Platforms_Used_Count,Posts_Per_Week,Late_Night_Usage,First_Check_Morning,Notifications_Per_Day,FOMO_Score,Social_Comparison_Score,Validation_Seeking_Score,Scroll_Without_Purpose,Tried_To_Cut_Back,Failed_To_Cut_Back,Anxiety_Score,Depression_Score,Loneliness_Score,Self_Esteem_Score,Sleep_Quality_Score,Sleep_Hours,Productivity_Loss_Score,Offline_Relationship_Quality,Physical_Activity_Hrs_Week,Screen_Free_Time_Hrs,Mental_Wellbeing_Score,Addiction_Level
USR00533,41,FEMALE,STUDENT,SINGLE,INSTAGRAM,2.6,3,3,true,AFTER 30 MIN,94,4.6,4.3,4.6,4.0,false,true,7.8,5.1,4.3,3.8,7.4,6.5,8.7,8.8,0.8,0.5,6.3,MODERATE
USR00534,36,MALE,FREELANCER,SINGLE,INSTAGRAM,3.3,2,3,false,AFTER 30 MIN,59,5.4,8.5,6.6,8.1,true,true,3.9,0.0,4.7,7.7,1.8,5.7,6.7,6.6,3.0,2.2,5.0,HIGH
USR00536,31,MALE,FREELANCER,MARRIED,FACEBOOK,8.7,2,5,true,AFTER 30 MIN,71,5.3,2.7,5.7,4.7,false,true,8.2,1.3,1.8,6.8,4.3,4.4,4.2,1.9,4.6,2.6,7.6,MODERATE
USR00537,24,MALE,STUDENT,IN A RELATIONSHIP,TIKTOK,3.2,3,6,false,WITHIN 5 MIN,73,3.8,4.9,1.2,6.8,true,false,3.5,4.6,5.2,8.8,8.9,5.7,5.2,7.4,3.9,3.8,9.2,LOW
USR00538,34,FEMALE,STUDENT,MARRIED,FACEBOOK,0.5,5,5,false,WITHIN 5 MIN,66,5.1,10.0,2.9,2.8,false,false,4.0,6.8,6.0,3.8,5.9,7.7,5.4,7.8,2.3,1.5,7.6,LOW
USR00539,17,MALE,STUDENT,IN A RELATIONSHIP,TIKTOK,6.6,1,4,true,WITHIN 5 MIN,65,5.5,8.4,6.7,8.0,false,false,6.1,0.0,3.3,1.5,7.1,6.2,8.5,3.6,2.2,2.3,3.6,SEVERE
USR00540,33,MALE,FREELANCER,SINGLE,TIKTOK,2.8,4,1,false,5-30 MIN,34,4.2,6.8,6.6,2.1,true,false,2.4,4.5,2.5,5.6,7.9,8.1,7.2,6.1,4.5,0.0,7.3,LOW
USR00541,25,FEMALE,WORKING PROFESSIONAL,SINGLE,YOUTUBE,4.4,1,6,false,WITHIN 5 MIN,60,4.0,5.3,5.6,10.0,true,true,7.8,3.2,5.4,5.9,6.4,6.6,9.5,6.5,5.1,3.6,5.5,HIGH
USR00542,19,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,SNAPCHAT,3.2,3,4,true,5-30 MIN,17,2.2,6.3,6.7,5.0,true,false,1.9,7.2,5.4,2.7,6.1,6.7,6.3,5.4,3.0,3.1,8.1,LOW
USR00543,18,NON-BINARY,STUDENT,IN A RELATIONSHIP,TWITTER/X,4.4,2,2,true,WITHIN 5 MIN,69,6.7,7.2,5.0,6.6,true,false,6.6,3.2,2.7,5.8,5.3,6.6,5.1,4.4,3.0,5.6,5.4,HIGH
USR00544,19,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,YOUTUBE,4.7,1,3,false,5-30 MIN,53,5.3,3.1,6.5,5.7,true,false,4.2,0.7,5.8,6.4,5.2,6.1,3.4,7.5,2.4,1.5,8.0,LOW
USR00546,22,MALE,FREELANCER,IN A RELATIONSHIP,INSTAGRAM,3.7,6,4,false,WITHIN 5 MIN,61,5.3,1.5,4.5,3.6,false,true,8.2,5.4,4.8,5.1,8.2,5.9,6.3,10.0,2.9,4.0,6.3,MODERATE
USR00547,25,NON-BINARY,WORKING PROFESSIONAL,MARRIED,YOUTUBE,4.6,5,5,false,5-30 MIN,136,5.8,6.8,6.3,8.1,true,true,3.8,6.7,5.0,10.0,5.6,6.9,5.4,4.0,3.1,3.2,5.5,HIGH
USR00549,31,MALE,WORKING PROFESSIONAL,SINGLE,YOUTUBE,2.2,3,4,true,WITHIN 5 MIN,5,7.4,9.6,7.8,5.6,true,false,4.8,6.2,3.3,4.3,5.2,7.9,5.7,6.7,1.5,2.2,5.3,HIGH
USR00550,17,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,UNKNOWN,3.2,5,6,true,5-30 MIN,74,6.4,4.9,9.1,5.0,true,true,8.9,5.9,7.8,5.7,3.2,4.1,3.2,7.5,0.0,4.4,4.3,SEVERE
USR00551,22,FEMALE,STUDENT,MARRIED,YOUTUBE,3.5,2,5,false,AFTER 30 MIN,43,3.9,9.6,3.1,10.0,true,true,4.7,4.4,3.4,3.7,5.6,5.1,7.3,5.7,5.1,4.5,6.7,MODERATE
USR00552,39,MALE,WORKING PROFESSIONAL,MARRIED,UNKNOWN,0.8,2,1,true,AFTER 30 MIN,81,5.6,5.5,7.2,6.9,true,true,8.6,8.7,0.2,6.4,7.5,8.8,3.2,4.8,0.2,4.0,6.8,MODERATE
USR00553,25,MALE,WORKING PROFESSIONAL,SINGLE,TIKTOK,1.9,4,2,false,WITHIN 5 MIN,76,3.9,8.4,6.1,4.2,true,true,6.0,5.8,4.3,7.5,6.8,5.9,5.1,7.7,3.5,3.3,5.8,MODERATE
USR00554,23,FEMALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,TWITTER/X,7.1,1,6,true,WITHIN 5 MIN,64,5.5,3.0,3.3,3.4,true,false,5.8,2.7,5.6,3.5,3.8,5.6,6.8,4.5,0.6,2.4,6.7,HIGH
USR00555,44,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,TWITTER/X,6.9,3,3,true,5-30 MIN,71,6.0,4.5,3.4,3.1,false,false,2.1,5.3,2.7,8.2,6.0,6.3,7.0,5.4,1.4,0.9,7.7,LOW
USR00556,19,FEMALE,FREELANCER,SINGLE,YOUTUBE,7.9,1,4,false,WITHIN 5 MIN,66,4.1,3.0,4.6,4.2,false,false,4.2,7.0,5.6,4.8,8.3,7.5,1.7,8.4,1.6,0.0,8.4,LOW
USR00557,15,MALE,WORKING PROFESSIONAL,SINGLE,TIKTOK,6.9,4,3,true,5-30 MIN,38,3.8,5.5,5.5,4.8,true,false,2.8,6.1,5.1,5.0,6.5,6.6,4.3,3.5,5.5,2.9,7.3,MODERATE
USR00558,35,MALE,WORKING PROFESSIONAL,MARRIED,TIKTOK,6.3,3,7,true,5-30 MIN,5,4.9,3.9,4.7,6.8,false,false,5.7,7.6,3.9,7.4,6.1,6.7,3.0,4.6,1.4,4.5,7.3,MODERATE
USR00559,32,NON-BINARY,WORKING PROFESSIONAL,SINGLE,INSTAGRAM,8.1,3,5,true,5-30 MIN,61,4.6,8.6,5.9,7.5,false,false,3.6,4.7,3.6,3.1,7.1,5.9,7.6,5.0,1.3,3.4,4.4,SEVERE
USR00560,38,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,YOUTUBE,5.8,4,5,true,AFTER 30 MIN,80,6.4,5.5,5.8,5.3,false,true,5.3,4.6,6.5,5.6,6.2,5.0,5.6,7.3,2.6,0.0,5.3,SEVERE
USR00561,35,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,YOUTUBE,3.8,8,4,true,5-30 MIN,65,2.4,5.1,7.3,6.3,true,false,4.2,4.1,1.7,6.0,5.2,5.9,1.1,4.8,4.1,2.3,7.0,MODERATE
USR00562,43,FEMALE,FREELANCER,SINGLE,TIKTOK,3.8,3,4,true,WITHIN 5 MIN,25,7.2,5.3,3.0,7.9,false,false,9.7,1.7,2.9,7.7,5.8,5.9,0.6,8.9,5.1,3.1,6.7,MODERATE
USR00563,44,FEMALE,WORKING PROFESSIONAL,MARRIED,YOUTUBE,5.1,1,4,true,AFTER 30 MIN,11,8.0,6.5,5.0,6.5,true,true,2.1,5.7,1.9,8.4,5.0,5.9,5.0,4.5,6.9,3.1,7.9,MODERATE
USR00564,40,MALE,STUDENT,UNKNOWN,YOUTUBE,5.4,5,6,true,WITHIN 5 MIN,37,5.5,7.4,1.6,5.7,true,false,6.1,8.4,3.2,5.6,8.4,7.4,5.0,4.7,1.3,0.9,5.6,HIGH
USR00565,31,MALE,UNKNOWN,IN A RELATIONSHIP,TWITTER/X,4.2,4,1,false,WITHIN 5 MIN,111,5.7,5.6,5.0,6.3,false,false,6.1,4.7,4.3,4.9,4.0,9.6,4.8,5.9,3.5,2.6,7.0,MODERATE
USR00566,32,NON-BINARY,WORKING PROFESSIONAL,MARRIED,INSTAGRAM,3.7,2,4,false,5-30 MIN,105,5.2,2.8,5.6,4.1,true,true,4.8,4.3,3.6,4.7,5.6,8.7,2.2,4.5,2.9,3.5,7.3,LOW
USR00567,31,MALE,WORKING PROFESSIONAL,SINGLE,TIKTOK,4.4,5,3,false,WITHIN 5 MIN,14,7.4,6.8,5.0,3.5,true,false,3.8,4.2,5.7,1.9,0.1,4.4,6.5,5.8,4.5,3.9,4.8,SEVERE
USR00568,25,FEMALE,FREELANCER,IN A RELATIONSHIP,SNAPCHAT,2.8,2,2,true,WITHIN 5 MIN,22,5.8,2.8,8.8,5.6,true,false,1.1,5.9,7.2,7.5,3.3,6.9,7.6,5.5,2.9,0.0,6.5,HIGH
USR00569,37,FEMALE,UNEMPLOYED,IN A RELATIONSHIP,INSTAGRAM,9.2,3,4,false,5-30 MIN,98,3.8,4.8,5.5,4.0,false,false,3.2,3.2,5.6,4.6,6.3,7.0,0.4,3.7,4.0,2.7,7.3,MODERATE
USR00571,15,MALE,WORKING PROFESSIONAL,SINGLE,TIKTOK,0.5,3,6,false,WITHIN 5 MIN,63,8.0,7.6,7.3,3.2,true,true,4.1,3.5,2.0,2.1,7.2,6.8,7.5,4.4,3.7,3.1,5.0,SEVERE
USR00573,35,UNKNOWN,FREELANCER,IN A RELATIONSHIP,TIKTOK,2.7,1,6,true,5-30 MIN,20,2.8,4.8,10.0,6.9,false,false,4.4,4.5,8.7,7.1,5.9,7.3,7.5,5.8,5.5,2.9,6.4,MODERATE
USR00574,30,UNKNOWN,STUDENT,UNKNOWN,TWITTER/X,4.0,6,3,false,5-30 MIN,53,7.4,5.8,10.0,6.9,false,false,1.4,4.6,3.7,5.1,6.2,10.0,5.1,5.4,2.3,0.0,6.1,HIGH
USR00575,35,FEMALE,STUDENT,SINGLE,TIKTOK,4.4,3,5,false,WITHIN 5 MIN,97,4.9,3.7,4.5,5.4,false,true,5.5,8.3,7.8,6.2,8.0,6.7,5.7,2.7,3.6,4.7,5.5,HIGH
USR00576,32,FEMALE,STUDENT,IN A RELATIONSHIP,TWITTER/X,6.4,2,4,true,5-30 MIN,60,8.3,6.0,0.8,4.8,true,false,9.3,3.1,4.9,6.7,3.9,7.5,4.6,4.6,0.9,4.1,6.1,MODERATE
USR00577,25,FEMALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,INSTAGRAM,4.4,5,4,false,WITHIN 5 MIN,64,2.8,4.5,9.1,6.9,true,false,6.8,6.0,4.8,3.4,5.1,7.5,7.1,3.6,4.7,2.5,5.3,HIGH
USR00579,15,MALE,STUDENT,SINGLE,FACEBOOK,4.2,3,4,false,WITHIN 5 MIN,5,8.9,7.4,9.7,5.3,true,true,3.1,1.5,9.8,5.5,7.5,9.4,5.0,6.3,4.7,2.5,5.7,HIGH
USR00580,17,FEMALE,STUDENT,SINGLE,TWITTER/X,9.4,3,6,true,5-30 MIN,29,4.2,4.0,4.5,6.5,false,true,2.8,1.4,0.0,4.1,6.5,6.1,5.0,2.7,2.5,3.5,7.0,MODERATE
USR00581,18,MALE,STUDENT,IN A RELATIONSHIP,YOUTUBE,4.4,2,3,true,AFTER 30 MIN,5,3.8,4.5,4.0,5.8,false,false,4.2,4.2,4.3,5.2,2.9,5.1,6.7,5.0,5.8,4.7,8.5,LOW
USR00583,37,MALE,STUDENT,SINGLE,INSTAGRAM,1.7,4,4,false,WITHIN 5 MIN,48,5.4,9.2,6.1,5.9,false,false,8.8,7.3,3.4,4.1,3.7,7.6,4.8,6.3,3.1,2.2,5.2,HIGH
USR00584,43,MALE,STUDENT,IN A RELATIONSHIP,TIKTOK,4.5,4,0,true,AFTER 30 MIN,48,3.0,5.2,6.4,6.0,true,true,1.8,3.5,4.4,6.7,6.9,5.5,3.7,2.5,2.9,5.6,8.0,LOW
USR00585,24,MALE,STUDENT,SINGLE,SNAPCHAT,3.5,3,0,false,WITHIN 5 MIN,30,8.9,6.0,3.3,1.6,false,false,7.0,6.6,4.7,3.5,10.0,4.3,8.3,4.3,3.4,2.5,6.7,MODERATE
USR00587,36,FEMALE,STUDENT,UNKNOWN,YOUTUBE,5.4,3,2,false,AFTER 30 MIN,54,5.3,5.7,4.6,7.1,true,false,7.3,6.0,2.8,7.7,5.5,7.7,1.4,7.0,1.5,6.2,8.1,LOW
USR00590,39,MALE,STUDENT,IN A RELATIONSHIP,TWITTER/X,3.0,2,6,true,WITHIN 5 MIN,107,6.5,5.1,5.0,6.8,false,false,5.2,4.0,1.5,6.9,8.5,7.3,5.7,5.0,4.2,3.0,7.1,MODERATE
USR00591,43,NON-BINARY,WORKING PROFESSIONAL,SINGLE,YOUTUBE,3.0,2,6,true,WITHIN 5 MIN,43,0.6,6.3,3.7,5.2,true,false,7.8,0.0,3.1,5.6,3.5,6.3,4.0,6.1,1.9,3.2,7.2,LOW
USR00592,37,MALE,STUDENT,IN A RELATIONSHIP,TIKTOK,4.4,7,2,false,5-30 MIN,5,5.8,4.3,7.0,8.6,false,false,5.2,4.5,7.7,3.7,6.1,7.9,7.8,2.2,3.4,3.3,6.1,MODERATE
USR00593,38,FEMALE,UNEMPLOYED,SINGLE,TIKTOK,4.0,3,7,true,5-30 MIN,26,2.6,2.8,2.5,9.6,false,false,5.6,7.6,3.3,5.7,3.4,5.8,7.0,6.3,2.7,1.9,7.5,MODERATE
USR00594,43,NON-BINARY,STUDENT,SINGLE,TWITTER/X,3.0,3,5,true,WITHIN 5 MIN,49,4.3,5.8,5.8,2.2,true,true,4.2,2.0,6.2,7.3,2.3,6.8,4.1,3.5,7.3,3.2,6.2,HIGH
USR00596,26,FEMALE,UNEMPLOYED,SINGLE,INSTAGRAM,3.7,3,4,true,5-30 MIN,58,6.1,8.7,4.7,2.8,true,false,6.3,5.7,6.7,5.6,4.8,8.7,6.6,6.2,2.8,7.8,7.0,MODERATE
USR00597,39,FEMALE,STUDENT,MARRIED,FACEBOOK,1.7,6,5,false,AFTER 30 MIN,140,9.4,6.1,5.0,4.1,true,false,4.6,5.2,4.6,5.6,5.2,7.7,6.0,9.0,2.9,2.1,8.1,LOW
USR00598,26,FEMALE,STUDENT,MARRIED,YOUTUBE,4.4,4,2,false,AFTER 30 MIN,45,7.8,10.0,5.0,5.3,true,false,3.9,0.1,2.4,4.1,5.1,4.6,5.1,2.5,3.7,3.7,7.3,MODERATE
USR00599,36,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,INSTAGRAM,5.8,1,5,true,AFTER 30 MIN,20,6.9,5.7,5.3,5.3,true,true,3.5,4.4,0.9,6.3,3.8,5.7,2.8,3.5,4.5,1.4,8.1,LOW
USR00600,37,MALE,UNKNOWN,SINGLE,TWITTER/X,3.7,2,3,true,5-30 MIN,122,3.7,4.9,0.9,5.2,true,false,5.5,6.3,4.2,8.8,4.4,6.7,4.4,5.9,4.3,4.2,8.9,LOW
USR00601,43,MALE,STUDENT,SINGLE,TIKTOK,5.1,3,3,false,WITHIN 5 MIN,39,3.4,4.2,6.4,6.4,true,true,5.0,7.8,4.6,4.2,6.4,6.3,6.4,9.4,3.8,2.6,6.2,MODERATE
USR00602,19,MALE,WORKING PROFESSIONAL,MARRIED,INSTAGRAM,2.5,1,8,true,WITHIN 5 MIN,21,6.4,5.1,6.9,6.2,true,false,8.4,3.5,5.8,5.4,8.5,4.6,1.9,6.0,6.6,4.8,7.8,MODERATE
USR00603,17,FEMALE,FREELANCER,IN A RELATIONSHIP,FACEBOOK,4.7,7,2,true,AFTER 30 MIN,5,2.3,6.6,5.2,7.2,true,false,5.0,5.7,3.1,7.4,6.6,7.2,5.9,7.3,4.6,4.3,9.2,LOW
USR00604,44,FEMALE,WORKING PROFESSIONAL,MARRIED,YOUTUBE,1.3,2,3,false,5-30 MIN,87,3.9,6.2,3.5,7.7,true,false,2.6,7.2,5.5,5.0,10.0,7.8,8.0,0.7,6.1,1.3,7.7,LOW
USR00605,22,MALE,STUDENT,SINGLE,YOUTUBE,4.4,3,3,false,WITHIN 5 MIN,61,2.0,6.0,3.5,5.6,true,true,5.2,2.6,5.7,5.6,7.5,6.5,5.5,2.5,1.1,5.0,7.5,LOW
USR00606,24,FEMALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,INSTAGRAM,4.7,3,3,true,WITHIN 5 MIN,52,8.8,1.0,6.0,5.5,true,true,5.0,8.6,5.1,8.8,7.9,7.4,3.1,7.3,3.1,3.5,5.8,HIGH
USR00607,37,FEMALE,UNEMPLOYED,SINGLE,TIKTOK,3.7,3,2,false,WITHIN 5 MIN,49,8.5,5.8,0.8,4.9,false,true,4.7,7.0,4.3,6.1,4.0,7.0,4.5,1.4,4.7,1.5,5.6,HIGH
USR00608,25,FEMALE,STUDENT,MARRIED,TIKTOK,6.1,3,5,false,WITHIN 5 MIN,27,2.7,4.6,8.5,4.6,true,false,4.4,1.2,2.0,5.6,1.5,8.5,5.2,2.8,2.4,3.0,5.7,HIGH
USR00609,41,MALE,WORKING PROFESSIONAL,MARRIED,YOUTUBE,2.8,4,4,true,AFTER 30 MIN,73,5.6,4.3,5.4,3.5,false,false,3.7,6.8,4.2,5.7,4.5,7.0,5.3,7.8,3.1,5.0,8.5,LOW
USR00610,23,FEMALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,FACEBOOK,4.8,2,4,true,WITHIN 5 MIN,76,8.6,2.8,10.0,5.0,false,true,4.2,5.3,3.2,7.0,2.9,7.8,7.6,10.0,1.9,5.4,4.5,HIGH
USR00611,21,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,TIKTOK,5.7,1,3,true,WITHIN 5 MIN,48,3.3,5.7,7.3,1.9,false,true,4.2,5.6,4.7,5.6,5.1,6.0,5.1,1.9,5.4,3.0,4.9,HIGH
USR00612,41,MALE,UNKNOWN,MARRIED,TIKTOK,5.6,6,4,false,WITHIN 5 MIN,68,6.1,4.1,3.2,6.6,false,false,4.4,2.7,4.4,3.3,5.8,3.5,5.0,5.1,0.2,3.0,5.9,HIGH
USR00613,32,FEMALE,STUDENT,SINGLE,YOUTUBE,4.4,8,4,true,WITHIN 5 MIN,88,7.1,5.7,5.4,6.8,true,true,6.2,3.9,3.2,3.5,2.4,4.1,2.1,3.0,7.2,2.0,5.0,SEVERE
USR00614,31,FEMALE,STUDENT,MARRIED,YOUTUBE,8.0,3,4,false,WITHIN 5 MIN,40,7.8,6.8,3.9,2.9,false,true,5.8,5.6,5.5,4.4,5.6,9.2,5.0,6.2,3.8,1.8,5.0,SEVERE
USR00615,22,FEMALE,FREELANCER,SINGLE,INSTAGRAM,6.2,2,6,true,WITHIN 5 MIN,46,5.4,4.7,8.3,7.5,false,false,7.7,0.0,5.4,4.0,6.0,5.9,4.3,4.5,2.7,4.9,4.8,SEVERE
USR00616,37,NON-BINARY,STUDENT,SINGLE,TWITTER/X,5.9,1,4,true,WITHIN 5 MIN,65,5.2,4.7,3.0,7.2,false,true,8.6,7.9,6.8,7.2,8.0,9.1,4.8,6.7,2.2,0.9,6.2,HIGH
USR00617,39,MALE,STUDENT,IN A RELATIONSHIP,FACEBOOK,3.0,1,2,true,5-30 MIN,70,4.6,5.1,3.4,4.1,true,false,5.0,5.7,3.6,4.3,6.4,9.2,4.4,3.3,4.2,3.4,9.0,LOW
USR00620,29,FEMALE,STUDENT,MARRIED,TWITTER/X,8.8,4,7,true,5-30 MIN,18,6.4,6.4,2.2,7.6,true,false,6.6,3.7,4.8,4.5,9.4,7.1,6.7,2.8,2.8,4.7,5.2,HIGH
USR00622,31,FEMALE,STUDENT,IN A RELATIONSHIP,TIKTOK,2.9,5,6,true,WITHIN 5 MIN,95,9.3,5.2,8.3,6.0,true,true,7.6,4.7,3.3,6.7,8.8,8.0,5.8,5.3,1.9,4.3,3.2,SEVERE
USR00623,38,FEMALE,WORKING PROFESSIONAL,SINGLE,YOUTUBE,6.3,2,3,true,WITHIN 5 MIN,55,4.3,3.6,1.3,4.1,true,true,4.7,6.9,1.4,7.9,7.1,7.1,6.7,3.1,2.0,3.1,7.4,MODERATE
USR00624,29,FEMALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,TIKTOK,6.8,4,6,true,5-30 MIN,37,7.6,5.9,1.6,5.9,true,true,3.2,3.3,3.3,7.1,7.7,4.5,5.6,3.4,1.4,4.9,5.8,HIGH
USR00625,43,MALE,STUDENT,MARRIED,TWITTER/X,3.3,1,5,false,WITHIN 5 MIN,53,6.9,6.4,5.8,4.9,true,false,1.4,1.0,6.7,8.4,3.7,4.8,4.0,4.4,3.0,5.1,7.0,LOW
USR00626,27,FEMALE,STUDENT,IN A RELATIONSHIP,YOUTUBE,4.9,6,3,true,AFTER 30 MIN,88,5.1,6.7,5.6,5.3,false,false,2.0,3.1,7.1,4.0,7.8,5.0,5.0,5.8,5.7,1.0,7.2,LOW
USR00627,19,FEMALE,FREELANCER,UNKNOWN,YOUTUBE,9.8,1,2,true,WITHIN 5 MIN,35,3.9,3.3,5.9,6.9,true,false,5.7,4.2,3.6,6.3,5.4,5.2,3.8,4.7,3.9,3.3,6.6,HIGH
USR00628,31,FEMALE,WORKING PROFESSIONAL,SINGLE,TIKTOK,4.6,3,4,true,WITHIN 5 MIN,98,7.7,4.2,8.0,5.1,true,false,4.7,0.4,3.4,3.1,5.7,6.8,2.6,2.3,2.2,4.9,6.6,HIGH
USR00631,36,MALE,WORKING PROFESSIONAL,MARRIED,INSTAGRAM,4.5,2,4,true,5-30 MIN,104,5.2,2.0,6.3,3.6,true,true,6.2,4.5,3.1,5.6,6.5,7.2,3.6,2.8,2.2,1.7,5.5,HIGH
USR00632,42,FEMALE,FREELANCER,SINGLE,INSTAGRAM,2.0,6,2,false,WITHIN 5 MIN,34,5.4,10.0,4.5,2.6,true,true,3.2,2.0,4.2,3.7,3.8,8.6,6.7,3.4,4.2,5.1,5.6,SEVERE
USR00633,15,MALE,STUDENT,UNKNOWN,INSTAGRAM,2.5,4,2,true,AFTER 30 MIN,109,4.5,6.4,0.4,7.8,false,false,3.5,4.7,3.8,0.9,1.9,7.4,7.5,2.6,1.6,3.0,6.5,MODERATE
USR00634,43,FEMALE,UNEMPLOYED,MARRIED,TIKTOK,4.8,6,0,true,5-30 MIN,9,4.9,4.4,3.8,7.1,true,true,6.5,7.7,1.8,2.7,4.0,5.7,2.8,2.5,4.1,1.7,5.3,SEVERE
USR00635,22,MALE,STUDENT,IN A RELATIONSHIP,YOUTUBE,6.2,1,5,false,5-30 MIN,76,6.6,8.2,7.4,7.0,true,false,7.7,2.6,4.6,6.0,3.6,5.7,1.4,2.9,3.6,5.7,5.1,HIGH
USR00636,26,MALE,WORKING PROFESSIONAL,MARRIED,TWITTER/X,2.6,2,5,true,5-30 MIN,5,1.6,4.7,2.2,0.8,true,true,2.3,2.1,1.1,3.8,4.4,4.3,5.5,3.7,0.0,0.0,7.2,LOW
USR00637,41,FEMALE,WORKING PROFESSIONAL,MARRIED,TWITTER/X,0.5,4,3,true,WITHIN 5 MIN,37,6.1,2.0,5.0,9.7,false,true,8.8,7.5,5.3,5.6,5.8,8.4,7.2,3.1,5.3,3.7,5.5,HIGH
USR00638,20,MALE,WORKING PROFESSIONAL,SINGLE,TWITTER/X,5.7,3,3,true,WITHIN 5 MIN,39,9.8,5.4,5.1,4.7,true,false,3.4,1.6,3.5,5.5,4.2,8.6,7.4,3.1,2.1,4.3,5.5,HIGH
USR00641,36,NON-BINARY,WORKING PROFESSIONAL,SINGLE,INSTAGRAM,2.6,4,7,true,5-30 MIN,77,4.4,3.9,0.9,6.9,true,true,8.5,5.3,5.4,9.3,6.3,6.1,0.0,9.2,3.7,4.8,8.1,LOW
USR00642,40,FEMALE,FREELANCER,SINGLE,YOUTUBE,6.9,5,1,false,5-30 MIN,84,1.6,7.7,4.0,6.0,false,false,5.4,5.5,5.0,3.8,4.6,7.9,3.3,5.4,3.3,1.2,7.5,LOW
USR00645,40,NON-BINARY,WORKING PROFESSIONAL,SINGLE,YOUTUBE,2.4,1,6,true,AFTER 30 MIN,81,3.7,6.1,5.3,5.0,false,true,5.1,6.1,6.9,4.6,8.3,5.2,5.0,6.8,4.3,3.1,8.5,LOW
USR00646,37,MALE,UNEMPLOYED,SINGLE,YOUTUBE,3.5,4,5,false,WITHIN 5 MIN,76,1.5,4.6,6.3,4.1,true,false,2.3,4.6,5.9,6.3,3.4,5.1,2.9,3.9,4.2,4.1,7.2,LOW
USR00647,41,FEMALE,STUDENT,MARRIED,TIKTOK,1.4,5,5,false,WITHIN 5 MIN,37,3.9,6.9,1.7,3.2,false,true,5.1,9.7,7.0,5.5,2.2,8.7,4.2,5.9,2.9,3.3,6.7,MODERATE
USR00648,36,MALE,STUDENT,IN A RELATIONSHIP,TIKTOK,3.4,1,3,false,AFTER 30 MIN,72,7.2,4.2,9.0,6.5,true,false,3.4,3.6,3.1,6.0,5.1,5.7,6.4,2.5,0.0,3.7,7.5,MODERATE
USR00649,21,FEMALE,FREELANCER,SINGLE,TWITTER/X,6.9,7,5,true,AFTER 30 MIN,29,9.9,4.3,5.4,4.5,true,false,4.6,0.0,5.5,5.0,10.0,7.3,3.5,5.3,4.7,3.1,6.9,MODERATE
USR00651,39,MALE,FREELANCER,SINGLE,TIKTOK,6.6,3,3,false,WITHIN 5 MIN,109,6.9,7.5,1.4,3.3,true,false,3.3,5.7,6.7,7.7,5.6,7.3,7.6,6.1,2.6,4.6,5.8,HIGH
USR00652,20,NON-BINARY,WORKING PROFESSIONAL,MARRIED,YOUTUBE,6.6,4,6,true,5-30 MIN,79,5.0,6.2,10.0,5.4,true,false,3.5,0.0,3.1,6.2,7.1,8.1,4.0,4.2,2.3,5.1,6.5,MODERATE
USR00653,40,UNKNOWN,UNEMPLOYED,IN A RELATIONSHIP,YOUTUBE,4.8,4,7,true,WITHIN 5 MIN,60,7.4,5.1,3.9,0.5,true,false,3.7,4.0,5.1,6.7,4.6,7.3,6.1,7.6,2.4,1.5,7.2,LOW
USR00655,44,FEMALE,FREELANCER,SINGLE,YOUTUBE,0.8,3,3,true,5-30 MIN,102,3.5,5.5,6.8,7.7,true,true,4.8,5.3,3.4,1.3,5.6,5.3,7.3,8.8,4.4,3.0,6.7,MODERATE
USR00656,37,FEMALE,STUDENT,SINGLE,TWITTER/X,6.1,5,1,false,AFTER 30 MIN,5,0.8,9.2,3.9,1.0,true,false,5.8,7.2,4.6,5.1,4.7,8.8,5.8,5.3,3.4,1.3,9.1,LOW
USR00657,15,FEMALE,FREELANCER,IN A RELATIONSHIP,INSTAGRAM,5.8,7,3,true,WITHIN 5 MIN,64,5.6,5.0,8.6,6.1,false,false,0.5,2.3,7.8,1.0,7.1,8.6,5.6,9.5,3.6,0.7,4.5,SEVERE
USR00658,37,NON-BINARY,STUDENT,IN A RELATIONSHIP,TIKTOK,5.0,2,6,false,WITHIN 5 MIN,50,5.0,7.6,3.2,10.0,false,false,7.5,5.8,4.6,6.3,6.7,6.2,0.1,3.1,1.1,3.0,5.1,HIGH
USR00659,17,MALE,WORKING PROFESSIONAL,MARRIED,FACEBOOK,5.0,5,4,true,AFTER 30 MIN,113,4.6,3.7,5.0,7.6,false,true,6.6,5.9,6.5,9.6,6.3,6.5,7.4,8.2,2.7,3.9,7.0,MODERATE
